epoch,train_loss,train_seg,train_profile,train_trace,ramp,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage,val_iou_intersecting_conjugate
149,0.21010,0.21010,0.00000,0.00000,1.00,0.21296,0.5683,0.7248,0.6829,0.7721,5.00e-05,48,0.6204,0.6050,0.6674,0.5879,0.2162,0.7953
150,0.21011,0.21011,0.00000,0.00000,1.00,0.21496,0.5729,0.7285,0.6894,0.7721,5.00e-05,48,0.6296,0.5839,0.6655,0.5862,0.2115,0.7875
151,0.21148,0.21148,0.00000,0.00000,1.00,0.21128,0.5750,0.7301,0.6970,0.7666,5.00e-05,49,0.6211,0.6373,0.6628,0.6109,0.2152,0.7918
152,0.20854,0.20854,0.00000,0.00000,1.00,0.21987,0.5567,0.7152,0.6655,0.7729,5.00e-05,48,0.6055,0.5700,0.6462,0.5736,0.2112,0.7943
153,0.20860,0.20860,0.00000,0.00000,1.00,0.21038,0.5715,0.7273,0.6932,0.7650,5.00e-05,48,0.6379,0.6164,0.6467,0.5985,0.2194,0.7964
154,0.20790,0.20790,0.00000,0.00000,1.00,0.21049,0.5761,0.7311,0.6945,0.7717,5.00e-05,48,0.6336,0.6259,0.6807,0.6013,0.2113,0.7957
155,0.20786,0.20786,0.00000,0.00000,1.00,0.21497,0.5721,0.7278,0.6996,0.7584,5.00e-05,48,0.6166,0.6274,0.6687,0.5952,0.2035,0.7951
156,0.20269,0.20269,0.00000,0.00000,1.00,0.20840,0.5791,0.7335,0.6957,0.7755,2.50e-05,48,0.6404,0.6198,0.6724,0.5976,0.2202,0.7958
157,0.20075,0.20075,0.00000,0.00000,1.00,0.20618,0.5823,0.7360,0.7022,0.7733,2.50e-05,49,0.6368,0.6158,0.6845,0.6015,0.2274,0.7971
158,0.20108,0.20108,0.00000,0.00000,1.00,0.20661,0.5836,0.7370,0.7052,0.7719,2.50e-05,48,0.6378,0.6336,0.6799,0.6053,0.2208,0.7977
159,0.20006,0.20006,0.00000,0.00000,1.00,0.20707,0.5793,0.7336,0.6921,0.7803,2.50e-05,48,0.6346,0.6196,0.6783,0.6046,0.2249,0.7960
160,0.20016,0.20016,0.00000,0.00000,1.00,0.20890,0.5804,0.7345,0.6988,0.7741,2.50e-05,49,0.6344,0.6216,0.6927,0.5985,0.2135,0.7972
161,0.20053,0.20053,0.00000,0.00000,1.00,0.20630,0.5830,0.7366,0.7035,0.7729,2.50e-05,48,0.6414,0.6172,0.6926,0.5977,0.2224,0.7970
162,0.20034,0.20034,0.00000,0.00000,1.00,0.20728,0.5824,0.7361,0.7052,0.7699,2.50e-05,49,0.6349,0.6273,0.6862,0.6098,0.2187,0.7974
163,0.19957,0.19957,0.00000,0.00000,1.00,0.20920,0.5785,0.7330,0.6941,0.7765,2.50e-05,49,0.6271,0.5986,0.6868,0.5941,0.2233,0.7971
164,0.19790,0.19790,0.00000,0.00000,1.00,0.21293,0.5773,0.7320,0.6993,0.7680,2.50e-05,49,0.6173,0.5900,0.6776,0.5773,0.2216,0.7967
165,0.19829,0.19829,0.00000,0.00000,1.00,0.20582,0.5857,0.7388,0.7031,0.7782,2.50e-05,48,0.6430,0.6222,0.6878,0.6081,0.2235,0.7968
166,0.19696,0.19696,0.00000,0.00000,1.00,0.20836,0.5843,0.7376,0.7080,0.7697,2.50e-05,49,0.6406,0.6286,0.6858,0.6030,0.2137,0.7982
167,0.19690,0.19690,0.00000,0.00000,1.00,0.20572,0.5878,0.7404,0.7109,0.7725,2.50e-05,48,0.6481,0.6305,0.6956,0.6080,0.2173,0.7978
168,0.19877,0.19877,0.00000,0.00000,1.00,0.20636,0.5813,0.7352,0.6997,0.7745,2.50e-05,48,0.6388,0.6367,0.6813,0.6082,0.2201,0.7971
169,0.19781,0.19781,0.00000,0.00000,1.00,0.20963,0.5827,0.7364,0.7083,0.7667,2.50e-05,48,0.6410,0.6107,0.6816,0.5992,0.2154,0.7966
170,0.19870,0.19870,0.00000,0.00000,1.00,0.20571,0.5867,0.7395,0.7053,0.7772,2.50e-05,48,0.6436,0.6329,0.6935,0.6089,0.2198,0.7960
171,0.19590,0.19590,0.00000,0.00000,1.00,0.20680,0.5852,0.7383,0.7041,0.7760,2.50e-05,48,0.6384,0.6118,0.6910,0.6039,0.2242,0.7965
172,0.19640,0.19640,0.00000,0.00000,1.00,0.20693,0.5874,0.7401,0.7104,0.7724,2.50e-05,49,0.6376,0.6194,0.6884,0.6033,0.2220,0.7983
173,0.19494,0.19494,0.00000,0.00000,1.00,0.20711,0.5895,0.7417,0.7179,0.7672,2.50e-05,48,0.6400,0.6203,0.6838,0.5998,0.2245,0.7981
174,0.19591,0.19591,0.00000,0.00000,1.00,0.20797,0.5857,0.7387,0.7120,0.7675,2.50e-05,48,0.6297,0.6129,0.6903,0.5947,0.2238,0.7975
175,0.19668,0.19668,0.00000,0.00000,1.00,0.20796,0.5853,0.7384,0.7112,0.7678,2.50e-05,48,0.6454,0.6225,0.6952,0.6046,0.2134,0.7977
176,0.19565,0.19565,0.00000,0.00000,1.00,0.20383,0.5876,0.7402,0.7071,0.7766,2.50e-05,48,0.6458,0.6395,0.6943,0.6088,0.2229,0.7993
177,0.19490,0.19490,0.00000,0.00000,1.00,0.20508,0.5902,0.7423,0.7079,0.7802,2.50e-05,48,0.6427,0.6297,0.6912,0.6103,0.2227,0.8009
178,0.19496,0.19496,0.00000,0.00000,1.00,0.20579,0.5877,0.7403,0.7081,0.7755,2.50e-05,48,0.6386,0.6264,0.6945,0.6085,0.2228,0.7980
179,0.19493,0.19493,0.00000,0.00000,1.00,0.20452,0.5867,0.7395,0.7045,0.7782,2.50e-05,48,0.6419,0.6250,0.6870,0.6077,0.2277,0.7999
180,0.19602,0.19602,0.00000,0.00000,1.00,0.20596,0.5873,0.7400,0.7070,0.7762,2.50e-05,49,0.6403,0.6384,0.6868,0.6080,0.2204,0.7989
181,0.19323,0.19323,0.00000,0.00000,1.00,0.20753,0.5883,0.7408,0.7129,0.7710,2.50e-05,49,0.6392,0.6436,0.6920,0.6060,0.2136,0.8008
182,0.19545,0.19545,0.00000,0.00000,1.00,0.20783,0.5870,0.7397,0.7112,0.7707,2.50e-05,49,0.6404,0.6213,0.6966,0.6017,0.2152,0.7995
183,0.19399,0.19399,0.00000,0.00000,1.00,0.20614,0.5905,0.7425,0.7143,0.7731,2.50e-05,48,0.6449,0.6331,0.6943,0.6138,0.2157,0.8002
184,0.19407,0.19407,0.00000,0.00000,1.00,0.20552,0.5858,0.7388,0.6974,0.7855,2.50e-05,48,0.6406,0.6374,0.6831,0.6102,0.2233,0.7999
185,0.19453,0.19453,0.00000,0.00000,1.00,0.20859,0.5891,0.7414,0.7209,0.7631,2.50e-05,48,0.6379,0.6414,0.6955,0.6070,0.2090,0.7976
186,0.19373,0.19373,0.00000,0.00000,1.00,0.20416,0.5903,0.7424,0.7138,0.7734,2.50e-05,48,0.6432,0.6311,0.6941,0.5998,0.2283,0.7989
187,0.18881,0.18881,0.00000,0.00000,1.00,0.20358,0.5926,0.7442,0.7181,0.7723,1.25e-05,48,0.6443,0.6312,0.6946,0.6053,0.2279,0.8011
188,0.18795,0.18795,0.00000,0.00000,1.00,0.20335,0.5939,0.7452,0.7212,0.7708,1.25e-05,48,0.6429,0.6565,0.6974,0.6125,0.2222,0.7997
189,0.18920,0.18920,0.00000,0.00000,1.00,0.20316,0.5949,0.7460,0.7210,0.7728,1.25e-05,48,0.6523,0.6372,0.6972,0.6096,0.2235,0.8019
190,0.18968,0.18968,0.00000,0.00000,1.00,0.20223,0.5959,0.7468,0.7188,0.7770,1.25e-05,48,0.6496,0.6412,0.6991,0.6144,0.2251,0.8026
191,0.18866,0.18866,0.00000,0.00000,1.00,0.20217,0.5939,0.7452,0.7146,0.7786,1.25e-05,48,0.6509,0.6479,0.6970,0.6122,0.2255,0.8002
192,0.19109,0.19109,0.00000,0.00000,1.00,0.20208,0.5913,0.7432,0.7068,0.7836,1.25e-05,48,0.6513,0.6462,0.6966,0.6102,0.2254,0.7994
193,0.18947,0.18947,0.00000,0.00000,1.00,0.20266,0.5954,0.7464,0.7199,0.7749,1.25e-05,49,0.6474,0.6446,0.6960,0.6110,0.2267,0.7990
194,0.18874,0.18874,0.00000,0.00000,1.00,0.20263,0.5972,0.7478,0.7261,0.7709,1.25e-05,48,0.6454,0.6424,0.6951,0.6156,0.2258,0.8014
195,0.18834,0.18834,0.00000,0.00000,1.00,0.20373,0.5955,0.7465,0.7225,0.7721,1.25e-05,48,0.6436,0.6507,0.7027,0.6096,0.2212,0.7992
196,0.18879,0.18879,0.00000,0.00000,1.00,0.20516,0.5924,0.7440,0.7213,0.7683,1.25e-05,48,0.6366,0.6411,0.7054,0.6070,0.2185,0.8020
197,0.18770,0.18770,0.00000,0.00000,1.00,0.20074,0.5983,0.7486,0.7212,0.7782,1.25e-05,48,0.6473,0.6497,0.7050,0.6192,0.2291,0.8021
198,0.18678,0.18678,0.00000,0.00000,1.00,0.20312,0.5968,0.7475,0.7245,0.7720,1.25e-05,48,0.6534,0.6382,0.6983,0.6173,0.2222,0.8013
199,0.18801,0.18801,0.00000,0.00000,1.00,0.20505,0.5945,0.7457,0.7249,0.7676,1.25e-05,48,0.6509,0.6328,0.6969,0.6118,0.2167,0.8018
200,0.18850,0.18850,0.00000,0.00000,1.00,0.20362,0.5947,0.7459,0.7220,0.7714,1.25e-05,48,0.6509,0.6334,0.7033,0.6098,0.2208,0.8013
201,0.18957,0.18957,0.00000,0.00000,1.00,0.20365,0.5951,0.7462,0.7229,0.7710,1.25e-05,48,0.6396,0.6523,0.6980,0.6142,0.2225,0.8004
202,0.18985,0.18985,0.00000,0.00000,1.00,0.20453,0.5919,0.7437,0.7162,0.7733,1.25e-05,48,0.6440,0.6421,0.7009,0.6111,0.2180,0.8013
203,0.18925,0.18925,0.00000,0.00000,1.00,0.20322,0.5952,0.7463,0.7190,0.7757,1.25e-05,49,0.6535,0.6387,0.7052,0.6113,0.2204,0.8014
204,0.18713,0.18713,0.00000,0.00000,1.00,0.20333,0.5963,0.7471,0.7249,0.7708,1.25e-05,48,0.6474,0.6212,0.7037,0.6053,0.2276,0.8034
205,0.18641,0.18641,0.00000,0.00000,1.00,0.20263,0.5980,0.7485,0.7249,0.7736,1.25e-05,48,0.6519,0.6406,0.7072,0.6153,0.2225,0.8015
206,0.18754,0.18754,0.00000,0.00000,1.00,0.20327,0.5957,0.7466,0.7248,0.7698,1.25e-05,48,0.6481,0.6270,0.7042,0.6151,0.2244,0.8017
207,0.18476,0.18476,0.00000,0.00000,1.00,0.20531,0.5937,0.7451,0.7190,0.7731,1.25e-05,48,0.6482,0.6362,0.7049,0.6124,0.2140,0.8014
208,0.18728,0.18728,0.00000,0.00000,1.00,0.20444,0.5960,0.7469,0.7264,0.7685,6.25e-06,48,0.6485,0.6384,0.7042,0.6104,0.2179,0.8019
209,0.18590,0.18590,0.00000,0.00000,1.00,0.20104,0.5999,0.7499,0.7239,0.7779,6.25e-06,48,0.6530,0.6478,0.7034,0.6192,0.2249,0.8030
210,0.18614,0.18614,0.00000,0.00000,1.00,0.20370,0.5958,0.7467,0.7227,0.7724,6.25e-06,48,0.6466,0.6402,0.7014,0.6147,0.2209,0.8014
211,0.18678,0.18678,0.00000,0.00000,1.00,0.20172,0.5970,0.7476,0.7209,0.7764,6.25e-06,48,0.6431,0.6414,0.7034,0.6139,0.2293,0.8017
212,0.18641,0.18641,0.00000,0.00000,1.00,0.20315,0.5973,0.7479,0.7262,0.7709,6.25e-06,49,0.6462,0.6450,0.7097,0.6124,0.2202,0.8017
213,0.18737,0.18737,0.00000,0.00000,1.00,0.20232,0.5980,0.7484,0.7260,0.7723,6.25e-06,48,0.6455,0.6371,0.7094,0.6103,0.2254,0.8025
214,0.18523,0.18523,0.00000,0.00000,1.00,0.20189,0.5976,0.7482,0.7214,0.7769,6.25e-06,49,0.6448,0.6418,0.7094,0.6124,0.2259,0.8026
215,0.18360,0.18360,0.00000,0.00000,1.00,0.20267,0.5972,0.7478,0.7205,0.7773,6.25e-06,48,0.6522,0.6380,0.7083,0.6130,0.2215,0.8025
216,0.18611,0.18611,0.00000,0.00000,1.00,0.20219,0.5975,0.7481,0.7209,0.7773,6.25e-06,48,0.6521,0.6313,0.7071,0.6141,0.2249,0.8035
217,0.18413,0.18413,0.00000,0.00000,1.00,0.20147,0.5997,0.7498,0.7291,0.7717,6.25e-06,48,0.6490,0.6402,0.7118,0.6160,0.2257,0.8030
218,0.18445,0.18445,0.00000,0.00000,1.00,0.20222,0.6001,0.7501,0.7290,0.7725,3.13e-06,48,0.6527,0.6399,0.7107,0.6156,0.2223,0.8026
219,0.18409,0.18409,0.00000,0.00000,1.00,0.20114,0.6009,0.7507,0.7283,0.7746,3.13e-06,48,0.6495,0.6503,0.7078,0.6168,0.2265,0.8017
220,0.18291,0.18291,0.00000,0.00000,1.00,0.20187,0.5992,0.7494,0.7252,0.7753,3.13e-06,48,0.6548,0.6426,0.7101,0.6161,0.2213,0.8046
221,0.18500,0.18500,0.00000,0.00000,1.00,0.20170,0.6001,0.7501,0.7271,0.7745,3.13e-06,48,0.6502,0.6424,0.7090,0.6108,0.2258,0.8044
222,0.18486,0.18486,0.00000,0.00000,1.00,0.20134,0.6012,0.7509,0.7311,0.7718,3.13e-06,48,0.6500,0.6412,0.7116,0.6162,0.2259,0.8035
223,0.18380,0.18380,0.00000,0.00000,1.00,0.20255,0.5996,0.7497,0.7301,0.7703,3.13e-06,50,0.6491,0.6397,0.7088,0.6123,0.2230,0.8033
224,0.18278,0.18278,0.00000,0.00000,1.00,0.20193,0.6000,0.7500,0.7289,0.7723,3.13e-06,50,0.6503,0.6324,0.7128,0.6133,0.2262,0.8029
225,0.18248,0.18248,0.00000,0.00000,1.00,0.20364,0.5979,0.7484,0.7279,0.7701,3.13e-06,49,0.6477,0.6369,0.7069,0.6111,0.2206,0.8027
226,0.18521,0.18521,0.00000,0.00000,1.00,0.20231,0.5983,0.7486,0.7255,0.7733,3.13e-06,48,0.6481,0.6367,0.7093,0.6091,0.2258,0.8016
227,0.18367,0.18367,0.00000,0.00000,1.00,0.20262,0.5987,0.7490,0.7270,0.7723,3.13e-06,48,0.6518,0.6410,0.7056,0.6110,0.2235,0.8016
