epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
129,0.09064,0.08895,0.7897,0.8825,0.8683,0.8972,3.07e-05,121,0.8917,0.7709,0.7706,0.8078,0.6828
130,0.08949,0.08809,0.7907,0.8831,0.8669,0.9000,3.00e-05,121,0.8887,0.7724,0.7707,0.8117,0.6861
131,0.08943,0.08866,0.7876,0.8812,0.8581,0.9055,2.92e-05,121,0.8885,0.7701,0.7625,0.8078,0.6856
132,0.08937,0.08710,0.7940,0.8852,0.8744,0.8962,2.85e-05,121,0.8936,0.7747,0.7707,0.8140,0.6918
133,0.08857,0.08701,0.7947,0.8856,0.8760,0.8955,2.77e-05,121,0.8935,0.7751,0.7729,0.8159,0.6909
134,0.08795,0.08740,0.7933,0.8848,0.8705,0.8995,2.70e-05,121,0.8902,0.7755,0.7723,0.8146,0.6885
135,0.08880,0.08715,0.7938,0.8850,0.8753,0.8950,2.63e-05,121,0.8927,0.7768,0.7710,0.8152,0.6887
136,0.08767,0.08632,0.7967,0.8868,0.8785,0.8954,2.56e-05,121,0.8942,0.7779,0.7774,0.8166,0.6920
137,0.08826,0.08903,0.7895,0.8824,0.8732,0.8918,2.48e-05,121,0.8851,0.7713,0.7696,0.8124,0.6832
138,0.08735,0.08601,0.7970,0.8870,0.8769,0.8973,2.41e-05,121,0.8935,0.7788,0.7766,0.8156,0.6953
139,0.08843,0.08653,0.7960,0.8864,0.8764,0.8967,2.34e-05,121,0.8951,0.7780,0.7766,0.8186,0.6862
140,0.08758,0.08608,0.7970,0.8871,0.8794,0.8948,2.27e-05,121,0.8947,0.7801,0.7768,0.8166,0.6925
141,0.08620,0.08621,0.7959,0.8864,0.8739,0.8992,2.20e-05,121,0.8944,0.7796,0.7741,0.8167,0.6902
142,0.08623,0.08579,0.7973,0.8872,0.8760,0.8987,2.14e-05,121,0.8958,0.7797,0.7770,0.8168,0.6917
143,0.08544,0.08523,0.7984,0.8879,0.8766,0.8995,2.07e-05,121,0.8944,0.7795,0.7783,0.8213,0.6931
144,0.08519,0.08575,0.7966,0.8868,0.8741,0.8999,2.00e-05,121,0.8948,0.7796,0.7776,0.8159,0.6911
145,0.08586,0.08538,0.7978,0.8875,0.8729,0.9026,1.94e-05,121,0.8946,0.7803,0.7764,0.8196,0.6931
146,0.08552,0.08577,0.7970,0.8870,0.8770,0.8973,1.87e-05,121,0.8943,0.7801,0.7751,0.8168,0.6942
147,0.08454,0.08533,0.7976,0.8874,0.8760,0.8990,1.81e-05,121,0.8959,0.7775,0.7756,0.8189,0.6946
148,0.08488,0.08514,0.7984,0.8879,0.8762,0.8999,1.75e-05,121,0.8955,0.7801,0.7783,0.8201,0.6929
149,0.08510,0.08517,0.7990,0.8882,0.8805,0.8962,1.68e-05,121,0.8971,0.7822,0.7781,0.8199,0.6930
150,0.08487,0.08500,0.7967,0.8868,0.8679,0.9066,1.62e-05,121,0.8957,0.7811,0.7754,0.8181,0.6894
151,0.08386,0.08461,0.7996,0.8886,0.8777,0.8998,1.56e-05,121,0.8982,0.7839,0.7776,0.8198,0.6942
152,0.08411,0.08463,0.7994,0.8885,0.8777,0.8997,1.50e-05,121,0.8966,0.7829,0.7772,0.8195,0.6968
153,0.08403,0.08487,0.8002,0.8890,0.8865,0.8916,1.44e-05,121,0.8974,0.7817,0.7790,0.8210,0.6971
154,0.08446,0.08476,0.8001,0.8890,0.8803,0.8978,1.39e-05,121,0.8985,0.7806,0.7791,0.8211,0.6955
155,0.08404,0.08464,0.8005,0.8892,0.8808,0.8977,1.33e-05,121,0.8989,0.7813,0.7784,0.8212,0.6965
156,0.08300,0.08403,0.8017,0.8900,0.8835,0.8965,1.27e-05,121,0.8996,0.7829,0.7801,0.8222,0.6985
157,0.08343,0.08446,0.7998,0.8888,0.8790,0.8987,1.22e-05,121,0.8971,0.7839,0.7775,0.8212,0.6952
158,0.08318,0.08461,0.8001,0.8890,0.8800,0.8981,1.17e-05,121,0.8979,0.7820,0.7779,0.8209,0.6968
159,0.08254,0.08444,0.8006,0.8893,0.8790,0.8998,1.11e-05,121,0.8998,0.7826,0.7792,0.8223,0.6940
160,0.08343,0.08403,0.8004,0.8891,0.8766,0.9020,1.06e-05,121,0.8969,0.7822,0.7787,0.8211,0.6985
161,0.08331,0.08390,0.8008,0.8894,0.8767,0.9025,1.01e-05,121,0.8981,0.7846,0.7788,0.8219,0.6966
162,0.08247,0.08477,0.7998,0.8887,0.8816,0.8959,9.64e-06,121,0.8977,0.7826,0.7797,0.8204,0.6933
163,0.08170,0.08396,0.8010,0.8895,0.8780,0.9014,9.16e-06,121,0.8990,0.7868,0.7785,0.8224,0.6943
164,0.08244,0.08426,0.8010,0.8895,0.8795,0.8997,8.69e-06,121,0.8983,0.7833,0.7808,0.8211,0.6958
165,0.08250,0.08485,0.7993,0.8885,0.8800,0.8971,8.23e-06,121,0.8984,0.7838,0.7779,0.8173,0.6953
166,0.08145,0.08331,0.8026,0.8905,0.8786,0.9027,7.79e-06,121,0.9003,0.7857,0.7801,0.8232,0.6989
167,0.08209,0.08367,0.8026,0.8905,0.8818,0.8993,7.35e-06,121,0.9009,0.7858,0.7814,0.8236,0.6962
168,0.08205,0.08371,0.8018,0.8900,0.8784,0.9019,6.93e-06,121,0.9003,0.7849,0.7803,0.8242,0.6944
169,0.08112,0.08381,0.8009,0.8894,0.8749,0.9044,6.52e-06,121,0.8986,0.7853,0.7814,0.8241,0.6902
170,0.08246,0.08367,0.8016,0.8899,0.8801,0.8999,6.12e-06,121,0.8990,0.7851,0.7809,0.8221,0.6965
171,0.08160,0.08396,0.8018,0.8900,0.8817,0.8984,5.73e-06,121,0.9005,0.7837,0.7806,0.8228,0.6962
172,0.08100,0.08311,0.8031,0.8908,0.8795,0.9023,5.36e-06,121,0.9014,0.7861,0.7826,0.8236,0.6969
173,0.08095,0.08468,0.8000,0.8889,0.8826,0.8953,5.00e-06,121,0.8972,0.7818,0.7803,0.8216,0.6936
174,0.08078,0.08365,0.8018,0.8900,0.8790,0.9013,4.65e-06,121,0.8998,0.7851,0.7817,0.8221,0.6955
175,0.08071,0.08359,0.8023,0.8903,0.8811,0.8996,4.31e-06,121,0.9007,0.7847,0.7809,0.8227,0.6974
176,0.08098,0.08316,0.8036,0.8911,0.8828,0.8996,3.98e-06,121,0.9018,0.7855,0.7842,0.8244,0.6968
177,0.08117,0.08339,0.8026,0.8905,0.8804,0.9008,3.67e-06,121,0.9009,0.7854,0.7816,0.8239,0.6964
178,0.08065,0.08377,0.8008,0.8894,0.8756,0.9036,3.37e-06,121,0.8985,0.7830,0.7794,0.8216,0.6969
179,0.07975,0.08324,0.8026,0.8905,0.8792,0.9021,3.08e-06,121,0.9015,0.7849,0.7814,0.8238,0.6968
180,0.08167,0.08344,0.8020,0.8901,0.8769,0.9038,2.81e-06,121,0.9009,0.7864,0.7816,0.8237,0.6929
181,0.08077,0.08354,0.8020,0.8901,0.8799,0.9006,2.54e-06,121,0.8997,0.7868,0.7802,0.8217,0.6975
182,0.08149,0.08329,0.8029,0.8907,0.8813,0.9003,2.30e-06,122,0.9013,0.7866,0.7818,0.8241,0.6962
183,0.08102,0.08303,0.8028,0.8906,0.8777,0.9039,2.06e-06,122,0.9012,0.7870,0.7820,0.8229,0.6968
184,0.08019,0.08358,0.8018,0.8900,0.8783,0.9020,1.84e-06,121,0.9000,0.7850,0.7811,0.8219,0.6963
185,0.07985,0.08314,0.8029,0.8907,0.8795,0.9021,1.63e-06,121,0.9014,0.7859,0.7824,0.8229,0.6973
186,0.07988,0.08344,0.8020,0.8901,0.8788,0.9017,1.43e-06,121,0.8998,0.7851,0.7816,0.8219,0.6974
187,0.08028,0.08282,0.8036,0.8911,0.8808,0.9017,1.25e-06,121,0.9013,0.7865,0.7826,0.8239,0.6994
188,0.07995,0.08354,0.8027,0.8905,0.8809,0.9004,1.08e-06,121,0.9007,0.7851,0.7822,0.8235,0.6966
189,0.07987,0.08339,0.8024,0.8904,0.8807,0.9003,9.24e-07,121,0.9000,0.7857,0.7822,0.8219,0.6979
190,0.07982,0.08337,0.8026,0.8905,0.8795,0.9018,7.81e-07,121,0.9004,0.7858,0.7818,0.8237,0.6962
191,0.08122,0.08291,0.8038,0.8912,0.8814,0.9012,6.52e-07,121,0.9019,0.7860,0.7831,0.8245,0.6985
192,0.08069,0.08264,0.8042,0.8915,0.8807,0.9026,5.36e-07,121,0.9021,0.7869,0.7839,0.8255,0.6979
193,0.08067,0.08251,0.8043,0.8915,0.8804,0.9029,4.34e-07,121,0.9013,0.7874,0.7839,0.8251,0.6991
194,0.07991,0.08286,0.8037,0.8912,0.8804,0.9022,3.46e-07,121,0.9014,0.7865,0.7830,0.8251,0.6977
195,0.08040,0.08304,0.8032,0.8909,0.8806,0.9014,2.71e-07,121,0.9005,0.7870,0.7828,0.8237,0.6975
196,0.08059,0.08289,0.8037,0.8912,0.8805,0.9020,2.09e-07,121,0.9011,0.7869,0.7832,0.8244,0.6982
197,0.07995,0.08255,0.8040,0.8914,0.8799,0.9032,1.61e-07,121,0.9009,0.7877,0.7843,0.8244,0.6985
198,0.08007,0.08320,0.8030,0.8908,0.8806,0.9011,1.27e-07,121,0.9009,0.7862,0.7813,0.8231,0.6991
199,0.07973,0.08248,0.8047,0.8918,0.8815,0.9023,1.07e-07,121,0.9024,0.7879,0.7838,0.8258,0.6989
200,0.08025,0.08298,0.8036,0.8911,0.8808,0.9016,1.00e-07,121,0.9018,0.7860,0.7830,0.8240,0.6983
