epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
109,0.08659,0.07900,0.8020,0.8901,0.8974,0.8830,4.67e-05,166,0.8914,0.7820,0.7897,0.8252,0.6926
110,0.08641,0.07865,0.8027,0.8906,0.8894,0.8917,4.59e-05,166,0.8960,0.7825,0.7879,0.8269,0.6918
111,0.08770,0.07789,0.8052,0.8921,0.9043,0.8802,4.51e-05,170,0.8983,0.7815,0.7916,0.8286,0.6952
112,0.08614,0.07737,0.8063,0.8928,0.9023,0.8834,4.43e-05,166,0.9002,0.7848,0.7952,0.8300,0.6911
113,0.08539,0.07727,0.8062,0.8927,0.8967,0.8888,4.35e-05,166,0.8988,0.7840,0.7939,0.8306,0.6937
114,0.08521,0.07790,0.8042,0.8914,0.8890,0.8939,4.26e-05,166,0.8959,0.7823,0.7920,0.8297,0.6910
115,0.08556,0.07880,0.8034,0.8910,0.9078,0.8748,4.18e-05,166,0.8960,0.7808,0.7911,0.8266,0.6916
116,0.08640,0.07751,0.8056,0.8923,0.9010,0.8838,4.10e-05,166,0.8973,0.7869,0.7918,0.8309,0.6909
117,0.08469,0.07658,0.8076,0.8936,0.8965,0.8907,4.02e-05,166,0.9031,0.7847,0.7957,0.8308,0.6942
118,0.08527,0.07604,0.8094,0.8947,0.9044,0.8851,3.94e-05,167,0.9008,0.7880,0.7956,0.8342,0.6983
119,0.08511,0.07827,0.8048,0.8918,0.9039,0.8800,3.86e-05,167,0.8970,0.7834,0.7930,0.8278,0.6912
120,0.08455,0.07650,0.8082,0.8939,0.9030,0.8850,3.78e-05,166,0.9018,0.7873,0.7951,0.8328,0.6939
121,0.08343,0.07642,0.8074,0.8934,0.8949,0.8920,3.70e-05,166,0.8995,0.7856,0.7941,0.8328,0.6955
122,0.08370,0.07568,0.8100,0.8950,0.9054,0.8849,3.62e-05,166,0.9017,0.7886,0.7962,0.8351,0.6988
123,0.08314,0.07674,0.8075,0.8935,0.9070,0.8805,3.54e-05,167,0.9004,0.7867,0.7955,0.8325,0.6927
124,0.08334,0.07596,0.8090,0.8944,0.8966,0.8922,3.46e-05,166,0.9009,0.7859,0.7948,0.8327,0.7009
125,0.08237,0.07714,0.8063,0.8928,0.8992,0.8865,3.38e-05,166,0.8963,0.7861,0.7963,0.8322,0.6902
126,0.08244,0.07451,0.8123,0.8964,0.9011,0.8918,3.31e-05,166,0.9032,0.7909,0.7987,0.8359,0.7029
127,0.08341,0.07527,0.8108,0.8955,0.9016,0.8896,3.23e-05,166,0.9034,0.7876,0.7967,0.8357,0.7004
128,0.08305,0.07594,0.8091,0.8945,0.9020,0.8870,3.15e-05,167,0.8997,0.7853,0.7965,0.8345,0.6990
129,0.08266,0.07512,0.8107,0.8954,0.9022,0.8888,3.07e-05,167,0.9023,0.7882,0.7983,0.8356,0.6995
130,0.08111,0.07434,0.8125,0.8966,0.9017,0.8915,3.00e-05,167,0.9037,0.7904,0.8002,0.8359,0.7032
131,0.08263,0.07521,0.8108,0.8955,0.9004,0.8908,2.92e-05,167,0.9012,0.7876,0.7959,0.8348,0.7052
132,0.08208,0.07378,0.8142,0.8976,0.9067,0.8886,2.85e-05,167,0.9056,0.7938,0.8003,0.8374,0.7045
133,0.08194,0.07440,0.8131,0.8969,0.9114,0.8829,2.77e-05,167,0.9051,0.7906,0.8000,0.8388,0.7007
134,0.08190,0.07518,0.8110,0.8957,0.9021,0.8893,2.70e-05,168,0.9020,0.7874,0.7998,0.8359,0.6994
135,0.08149,0.07399,0.8136,0.8972,0.9041,0.8904,2.63e-05,168,0.9057,0.7916,0.8017,0.8382,0.7014
136,0.08162,0.07411,0.8136,0.8972,0.9071,0.8875,2.56e-05,167,0.9046,0.7916,0.8014,0.8382,0.7026
137,0.08178,0.07427,0.8140,0.8974,0.9121,0.8832,2.48e-05,167,0.9065,0.7920,0.8015,0.8392,0.6997
138,0.08114,0.07391,0.8136,0.8972,0.9005,0.8940,2.41e-05,167,0.9034,0.7930,0.8023,0.8393,0.7009
139,0.08050,0.07377,0.8142,0.8976,0.9072,0.8882,2.34e-05,167,0.9037,0.7928,0.7998,0.8395,0.7056
140,0.08046,0.07538,0.8108,0.8955,0.9073,0.8840,2.27e-05,167,0.9013,0.7903,0.7975,0.8357,0.6986
141,0.08072,0.07415,0.8130,0.8969,0.9007,0.8931,2.20e-05,167,0.9036,0.7904,0.7999,0.8377,0.7039
142,0.08024,0.07526,0.8111,0.8957,0.9065,0.8852,2.14e-05,167,0.9036,0.7900,0.8000,0.8379,0.6935
143,0.08011,0.07342,0.8154,0.8983,0.9109,0.8861,2.07e-05,169,0.9064,0.7934,0.8015,0.8399,0.7054
144,0.08046,0.07339,0.8148,0.8979,0.8997,0.8962,2.00e-05,167,0.9057,0.7946,0.8018,0.8398,0.7026
145,0.07920,0.07377,0.8146,0.8978,0.9057,0.8901,1.94e-05,168,0.9054,0.7920,0.8014,0.8399,0.7038
146,0.07989,0.07302,0.8157,0.8985,0.9029,0.8942,1.87e-05,168,0.9075,0.7935,0.8030,0.8406,0.7041
147,0.07911,0.07323,0.8150,0.8981,0.9031,0.8932,1.81e-05,167,0.9041,0.7954,0.8030,0.8400,0.7033
148,0.07995,0.07347,0.8147,0.8979,0.9038,0.8920,1.75e-05,170,0.9048,0.7928,0.8019,0.8414,0.7024
149,0.07919,0.07343,0.8147,0.8979,0.9012,0.8947,1.68e-05,172,0.9051,0.7948,0.8034,0.8416,0.6992
150,0.07864,0.07293,0.8159,0.8986,0.9016,0.8957,1.62e-05,169,0.9063,0.7945,0.8042,0.8412,0.7045
151,0.07862,0.07311,0.8161,0.8987,0.9079,0.8898,1.56e-05,171,0.9082,0.7937,0.8031,0.8420,0.7034
152,0.07949,0.07252,0.8172,0.8994,0.9063,0.8926,1.50e-05,172,0.9079,0.7970,0.8039,0.8421,0.7057
153,0.07756,0.07266,0.8171,0.8993,0.9075,0.8913,1.44e-05,168,0.9077,0.7954,0.8049,0.8430,0.7039
154,0.07899,0.07328,0.8155,0.8984,0.9059,0.8910,1.39e-05,168,0.9069,0.7949,0.8034,0.8411,0.7014
155,0.07813,0.07285,0.8167,0.8991,0.9108,0.8877,1.33e-05,169,0.9068,0.7954,0.8032,0.8418,0.7059
156,0.07777,0.07215,0.8178,0.8998,0.9044,0.8953,1.27e-05,168,0.9078,0.7960,0.8054,0.8437,0.7069
157,0.07784,0.07213,0.8179,0.8998,0.9064,0.8934,1.22e-05,168,0.9065,0.7969,0.8053,0.8436,0.7075
158,0.07790,0.07278,0.8165,0.8990,0.9080,0.8901,1.17e-05,168,0.9047,0.7959,0.8036,0.8431,0.7050
159,0.07876,0.07256,0.8172,0.8994,0.9109,0.8882,1.11e-05,168,0.9075,0.7968,0.8055,0.8429,0.7034
160,0.07835,0.07247,0.8173,0.8994,0.9051,0.8939,1.06e-05,167,0.9075,0.7962,0.8055,0.8429,0.7042
161,0.07801,0.07187,0.8189,0.9004,0.9067,0.8942,1.01e-05,167,0.9085,0.7955,0.8063,0.8451,0.7082
162,0.07678,0.07232,0.8176,0.8996,0.9092,0.8903,9.64e-06,168,0.9071,0.7950,0.8054,0.8441,0.7058
163,0.07787,0.07241,0.8174,0.8995,0.9063,0.8928,9.16e-06,167,0.9079,0.7964,0.8048,0.8437,0.7039
164,0.07757,0.07191,0.8185,0.9002,0.9057,0.8948,8.69e-06,167,0.9075,0.7973,0.8062,0.8440,0.7075
165,0.07752,0.07193,0.8188,0.9004,0.9087,0.8922,8.23e-06,167,0.9091,0.7964,0.8065,0.8445,0.7073
166,0.07705,0.07174,0.8192,0.9006,0.9077,0.8936,7.79e-06,167,0.9093,0.7972,0.8071,0.8447,0.7071
167,0.07809,0.07188,0.8187,0.9003,0.9081,0.8927,7.35e-06,167,0.9087,0.7965,0.8061,0.8441,0.7078
168,0.07686,0.07166,0.8193,0.9007,0.9089,0.8926,6.93e-06,167,0.9091,0.7975,0.8065,0.8452,0.7076
169,0.07741,0.07192,0.8187,0.9003,0.9070,0.8937,6.52e-06,167,0.9089,0.7962,0.8058,0.8439,0.7082
170,0.07722,0.07179,0.8185,0.9002,0.9045,0.8959,6.12e-06,166,0.9080,0.7980,0.8063,0.8447,0.7058
171,0.07728,0.07218,0.8181,0.9000,0.9074,0.8927,5.73e-06,167,0.9086,0.7958,0.8057,0.8443,0.7057
172,0.07670,0.07181,0.8188,0.9004,0.9071,0.8938,5.36e-06,167,0.9087,0.7982,0.8066,0.8449,0.7056
173,0.07739,0.07176,0.8194,0.9008,0.9113,0.8904,5.00e-06,169,0.9100,0.7974,0.8067,0.8458,0.7064
174,0.07757,0.07153,0.8197,0.9009,0.9104,0.8916,4.65e-06,167,0.9094,0.7982,0.8068,0.8456,0.7084
175,0.07645,0.07158,0.8194,0.9008,0.9086,0.8931,4.31e-06,167,0.9091,0.7975,0.8070,0.8454,0.7080
176,0.07697,0.07161,0.8196,0.9009,0.9125,0.8895,3.98e-06,167,0.9094,0.7973,0.8068,0.8450,0.7090
177,0.07776,0.07121,0.8201,0.9012,0.9068,0.8956,3.67e-06,167,0.9098,0.7978,0.8071,0.8448,0.7114
178,0.07684,0.07136,0.8198,0.9010,0.9059,0.8961,3.37e-06,167,0.9097,0.7984,0.8079,0.8458,0.7074
179,0.07559,0.07110,0.8204,0.9013,0.9062,0.8966,3.08e-06,167,0.9101,0.7984,0.8079,0.8467,0.7090
180,0.07620,0.07126,0.8202,0.9012,0.9084,0.8942,2.81e-06,170,0.9098,0.7980,0.8075,0.8462,0.7095
181,0.07654,0.07145,0.8194,0.9007,0.9057,0.8958,2.54e-06,167,0.9092,0.7984,0.8064,0.8448,0.7085
182,0.07593,0.07133,0.8201,0.9012,0.9098,0.8927,2.30e-06,167,0.9094,0.7986,0.8081,0.8459,0.7085
183,0.07714,0.07140,0.8198,0.9010,0.9082,0.8939,2.06e-06,167,0.9098,0.7986,0.8082,0.8461,0.7063
184,0.07735,0.07147,0.8194,0.9007,0.9057,0.8958,1.84e-06,167,0.9086,0.7987,0.8074,0.8443,0.7086
185,0.07752,0.07178,0.8189,0.9004,0.9066,0.8943,1.63e-06,167,0.9087,0.7976,0.8069,0.8445,0.7067
186,0.07640,0.07103,0.8206,0.9015,0.9076,0.8954,1.43e-06,167,0.9101,0.7989,0.8081,0.8461,0.7099
187,0.07717,0.07142,0.8198,0.9010,0.9085,0.8936,1.25e-06,167,0.9092,0.7983,0.8077,0.8451,0.7087
188,0.07623,0.07121,0.8203,0.9013,0.9087,0.8940,1.08e-06,167,0.9096,0.7989,0.8076,0.8464,0.7090
189,0.07583,0.07146,0.8196,0.9009,0.9076,0.8942,9.24e-07,167,0.9090,0.7988,0.8070,0.8457,0.7076
190,0.07629,0.07125,0.8202,0.9012,0.9085,0.8941,7.81e-07,167,0.9094,0.7988,0.8077,0.8459,0.7092
191,0.07552,0.07120,0.8203,0.9013,0.9085,0.8941,6.52e-07,167,0.9097,0.7986,0.8078,0.8465,0.7088
192,0.07605,0.07151,0.8196,0.9008,0.9081,0.8937,5.36e-07,167,0.9095,0.7973,0.8061,0.8459,0.7090
193,0.07601,0.07130,0.8200,0.9011,0.9081,0.8943,4.34e-07,167,0.9095,0.7985,0.8076,0.8458,0.7088
194,0.07629,0.07123,0.8203,0.9013,0.9084,0.8942,3.46e-07,167,0.9101,0.7989,0.8085,0.8471,0.7065
195,0.07750,0.07117,0.8204,0.9013,0.9086,0.8942,2.71e-07,167,0.9099,0.7987,0.8080,0.8468,0.7084
196,0.07645,0.07114,0.8204,0.9014,0.9093,0.8936,2.09e-07,167,0.9097,0.7990,0.8079,0.8462,0.7094
197,0.07709,0.07127,0.8200,0.9011,0.9083,0.8941,1.61e-07,168,0.9090,0.7989,0.8073,0.8450,0.7102
198,0.07624,0.07135,0.8199,0.9010,0.9083,0.8939,1.27e-07,168,0.9092,0.7989,0.8077,0.8460,0.7076
199,0.07602,0.07106,0.8206,0.9015,0.9089,0.8942,1.07e-07,168,0.9103,0.7986,0.8083,0.8467,0.7091
200,0.07674,0.07103,0.8207,0.9015,0.9090,0.8942,1.00e-07,167,0.9098,0.7996,0.8082,0.8466,0.7092
